listing_id,id,date,reviewer_id,reviewer_name,comments,Language
111646,80760582,2016-06-19,19631412,Cecilia,"I have stayed in LA over a month. Ines is very nice she pick me up from metro when I arrive LA. She is a great person. She always take care of me and talking to me even I speak English poor.:DI feel very great in Ines house. The position of house is great that I can walk to market and metro station within 15mins. And the police station are just opposite to the house I feel very safe to live here even I come LA alone. The house is quite and clean so I can relaxing in my private room with a comfortable king size bed. And I enjoy the time in the pool that next to the house too. This is same as the pictures.I am highly recommend to rent Ines place. If I come LA again, I must rent here house again.",en
111646,182079527,2017-08-13,93920580,Jacob,"Best Airbnb I have ever done! For Los Angeles, you won't find a better price for what you get! Near Noho Arts District and close to all the main parts of LA. Safe neighborhood with plenty of street parking and quiet surroundings. Close enough to nightlife and great restaurants/shops while also feeling safe. Ines could not have been a better host, very accommodating and always available communication-wise, looking out in the best interest for us while we stayed here. Highly recommend to anyone!",en
111646,277133467,2018-06-15,27965854,Marian,"I was is the process of transitioning out of LA and needed somewhere to stay for a few days until I tied up some loose ends. I was apprehensive about staying with someone I have never met before but I got lucky!!!! Ines was an amazing host! Her place is in a quite safe community, walking distance from entertainment. There is a police station across the street which put my anxiety to rest :) Her place was clean and well kept. I also had the pleasure of having great conversations/laughs with Ines. She is such a humble person and very understanding. If your looking for a stressful, clean and peaceful environment, Ines place is it!!!Thanks again Ines! ",en
111646,319566872,2018-09-06,211351469,Isaac,"Ines is great!!!Very friendly, helpful, thoughtful and hospitable.We “clicked” from the start - It didn’t feel like I’m staying in a strangers place at all - more like visiting an old friend or family member.Will definitely book again next time I’m in town.Highly recommended to all !!!",en
111646,334329899,2018-10-08,18604627,Robert,This is a great place to stay. I enjoyed my time and I recommend this as a great safe and quiet place to stay for anyone.,en
111646,349549489,2018-11-17,81372330,Urvi,"Ines's place is amazing. it's cosy, very close to the subway and right in front of the police station. so it is very safe as well. I had a great time staying here.  And I highly recommend it to anyone else.the cost is also very competitive compared to other places that I saw. I just want to thank Ines for the wonderful stay and for making everything very convenient and comfortable.",en
111646,359421085,2018-12-16,62940320,Miguel,"After having to move out of my Hollywood apartment early due to a rodent infestation, it was such a relief to stay at Ines's super clean place, affordable and homey unit. I was a little thrown off during our initial phone call because I wasn't expecting a small deposit, but we did a proper short-term lease agreement (we both kept copies of it) and my deposit was returned as promised at the end of my stay. She merely wants to make sure the place is well-maintained and not trashed by occupants, which she clearly has done a good job of doing. I was given comfortable living space, access to the kitchen, my own bathroom, the privacy I like and could come and go as I please as long as I was quiet. I felt right at home and I was glad I choose her place to stay! I also love her friendly dog Jackie! And when I needed to stay an extra night at the last minute, Ines was super accommodating. And after I checked out and left something behind, she drove and dropped it off where I was. She goes the extra mile and is a great roommate. Worth every penny and I highly recommend her place.",en
111646,411813092,2019-02-13,225629268,Edward,Truly a fantastic stay - highly recommended,en
111646,566737297,2019-11-20,227592865,菁,"The friendly landlord Ines is hospitable, the room is arranged with characteristics, and the facilities are complete, clean and comfortable. It's very warm to live here. Good location and convenient transportation. Cost effective choice. Next time I will choose here.",en
113253,48550704,2015-09-27,42013958,Cyrus,"Simply put, Dave is the man. You walk in to a beautiful house with a cozy, rustic ambiance, and in your room, you will find a courtesy package of toiletries, towels, and even a guide to the city. The bedroom is fantastic and well kept, and the Cali king size bed is without question the most comfortable bed I've ever slept on. Dave is really laid back and open to a good time as long as you're up for it. His food is amazing, be sure to try his white chocolate red velvet cupcakes. Overall the perfect host. Very respectful and mature, but also very fun and open. Great room, house, and amenities. Would love to stay again sometime",en
